"prevalence","meanMOIvar","meanPTS","inverseSimpsonIndex","instance"
0.404,2.94050039438704,0.00707779347394279,13743.6874812102,2254
0.317,4.15757750395097,0.0171138237806715,8673.48696854632,2255
0.2275,3.22836622150287,0.126868175313382,746.687069481952,2256
0.4575,6.9608626955552,0.017902010029326,14505.6874639474,2257
0.287,2.43622070339289,0.0126421777247063,6514.24886789967,2258
0.419,6.02053375306673,0.0953512087401945,1995.82749147683,2259
0.3695,3.08237329699577,0.0179178878637013,6147.9607147161,2260
0.3165,4.72057439744026,0.0573825712734555,3069.54923254122,2261
0.3365,4.1922923681027,0.0352334745601868,4384.4020726258,2262
0.4205,5.96518265233637,0.0641899570045089,3312.16547700976,2263
0.451,7.02653341716605,0.0419875296805523,6319.43990289879,2264
0.404,4.97618314387353,0.0351865299005999,5271.6830920014,2265
0.1925,2.8858765073546,0.0876715827269978,1203.8102283202,2266
0.419,5.30737902006391,0.0182687732134585,10779.4784310242,2267
0.2455,3.87302630887907,0.111054225271717,1175.28310520016,2268
0.412,6.48172407199604,0.0451341087759115,5431.86699752962,2269
0.3585,3.40897478405413,0.0453891444891241,2733.45372979994,2270
0.4185,6.73054661189105,0.0860859647213496,2624.40267852913,2271
0.235,3.53910448944102,0.11542341320292,952.284105189068,2272
0.4465,8.12139088682379,0.0520538399299113,5784.58306051783,2273
0.433,8.19895302769858,0.0205438389175548,15006.5517312221,2274
0.2235,3.11823098627814,0.0579527625596731,1960.1341157421,2275
0.34,3.7020800186249,0.0274361413969962,4983.11985588411,2276
0.4345,5.07526435657148,0.0122164289338512,14817.9379578224,2277
0.417,3.79592062476304,0.0323359904396722,4313.54490648324,2278
0.4695,7.42426506225108,0.0432910570649902,6539.79291246836,2279
0.149,1.94789836117587,0.0211688957793058,3071.2010310101,2280
0.359,4.32260874187093,0.027700312844816,5772.2865007534,2281
0.449,5.72749572536436,0.00857501511930608,23277.4316406266,2282
0.3075,3.30157463788505,0.0198264752946286,5898.8546030658,2283
0.4455,6.93916943944329,0.0140470558426129,18275.284548405,2284
0.43,5.83627628062409,0.0120732894081865,17532.7038163981,2285
0.416,5.16179668701971,0.0261153489860558,7372.03013861915,2286
0.3715,3.08704730187584,0.0124817190661803,8691.05083354271,2287
0.468,6.88435876248599,0.00981540600373527,24992.6028166852,2288
0.439,5.16772930924069,0.0232617656921327,8279.82139525782,2289
0.441,8.00130326600002,0.0487824135701765,6072.16906266797,2290
0.1835,3.47160470917715,0.0564805828841908,2191.3828662785,2291
0.4155,3.0391948472177,0.0188799754941218,5873.73525579247,2292
0.4605,5.95316606578984,0.015924976804086,13742.1257441506,2293
0.448,6.01432706719957,0.0147799065731425,14941.3129913796,2294
0.4015,5.20341953892962,0.0525906494030222,3553.33097302456,2295
0.457,11.9404181159048,0.0180169233096578,24665.173896783,2296
0.2545,3.77701751775274,0.0462554227499243,2933.8235831785,2297
0.224,5.12871714610554,0.0406824380442834,4510.75501838706,2298
0.4425,5.35175516897617,0.0206267781426329,9644.15688457611,2299
0.301,4.55755448070882,0.0386615833708602,4379.04980976994,2300
0.4485,6.32048032735377,0.0322571693748566,7307.45431748345,2301
0.346,4.31702824610838,0.0262942068468021,6045.13430436161,2302
0.3865,6.92314325070598,0.0179056554272428,14143.0094015201,2303
0.466,12.2397324612489,0.0535813243962987,8600.27047131886,2304
0.441,4.09052571692971,0.0197012140470006,7675.40004804714,2305
0.463,6.81339938546179,0.0614700311314389,4191.77322251748,2306
0.4045,4.05548645501016,0.00799708755888873,16902.2454773632,2307
0.457,5.6056185484276,0.0271644565650862,7420.91458780128,2308
0.4665,11.5660043303828,0.0389698287082801,11250.596628218,2309
0.372,6.0644193125077,0.0374556963399616,6041.18753892157,2310
0.4555,6.78787851576589,0.0134064551755319,18662.7263187438,2311
0.4475,5.89637883733848,0.0573189615493506,3865.92893103018,2312
0.349,4.67549388515754,0.0216657274802899,7825.00985440682,2313
0.419,5.44261065006174,0.0455813500680937,4366.96667686345,2314
0.4555,8.27856829447125,0.016920234249978,18179.507729427,2315
0.4545,7.50308198716384,0.0331800756600669,8531.67379308219,2316
0.4025,4.8846188996734,0.0171603489982336,10319.8404619675,2317
0.2505,4.62030777021231,0.0227564711233985,7309.55098871355,2318
0.451,9.56935977302459,0.107172931401655,2225.83143707341,2319
0.2155,3.3892260468043,0.030568401562383,3893.96785623304,2320
0.17,2.06547733854862,0.132058222995516,572.02965282581,2321
0.2645,4.57110705886172,0.0463483705872071,3628.66690191861,2322
0.4605,15.1228474508651,0.0686973950332219,8105.39730551815,2323
0.2165,2.84136809804891,0.101422570676074,977.991119115402,2324
0.4535,4.87508675343279,0.0200365360638031,9010.69330653481,2325
0.1885,3.17559774414121,0.0863564157407778,1301.12142320507,2326
0.2725,4.50336293151327,0.113182543487198,1338.21102179824,2327
0.256,4.24085608809746,0.0106219714162004,13212.870951047,2328
0.435,4.21006693748973,0.0304057961463852,5099.56620212908,2329
0.418,3.60948964732156,0.0103498280976901,12206.4671467675,2330
0.3705,2.53331316066279,0.0120228641317442,7279.41457308426,2331
0.232,3.95520358548729,0.0191938590216954,7266.72723001052,2332
0.2825,5.10922142303842,0.0448816436783461,4175.56409863666,2333
0.455,6.46272908484141,0.0987124068954728,2415.38602627251,2334
0.4475,8.09191416268977,0.0648759807031446,4422.39416323125,2335
0.236,3.67839895841167,0.0685557659551395,1897.43967281444,2336
0.4085,3.57021934876947,0.0302531576299277,4247.96598194426,2337
0.4575,4.62745626276335,0.0090051635609232,18177.8368622485,2338
0.2175,2.94578499967237,0.0718216784439453,1492.94766014276,2339
0.224,3.00052421029646,0.0287300085328122,3821.3979356,2340
0.374,3.16192034073833,0.03172037467254,3641.98566908643,2341
0.4215,3.11675011067045,0.0056530799806107,17643.2729854018,2342
0.379,5.78652552053626,0.0382970657245848,5688.32891696338,2343
0.444,8.27893241331966,0.0691632112807296,4438.14490228749,2344
0.4625,10.6216890755866,0.0408404210950146,9920.04060084095,2345
0.2275,2.45925817146467,0.074770358282415,1123.92174633781,2346
0.45,4.51972817756276,0.0129159127742071,12678.8912985742,2347
0.3085,4.28649030403258,0.0531315832040505,2958.677796875,2348
0.441,8.85581860433734,0.0117930207904771,27190.5666531649,2349
0.4355,4.63232153192652,0.0199672781514399,8570.85547401478,2350
0.3185,5.24633887107767,0.0575011865083736,3407.04925831329,2351
0.2665,3.23554197391859,0.0902779188769709,1252.86505197732,2352
0.463,9.9048457253853,0.0916821850942221,2773.27323446527,2353
0.425,6.44236253380834,0.0304108737132799,8030.19743291989,2354
0.383,4.60259420102856,0.0921559434349878,1700.41238268027,2355
0.2505,3.79919887899897,0.0735114767929062,1826.77437545523,2356
0.4425,4.46737430860082,0.0125549245542631,12966.1917505734,2357
0.396,2.81105139005968,0.0123160029078108,8053.4834635788,2358
0.3855,2.55906888474673,0.0266185684895632,3529.54355045758,2359
0.455,10.1450400223595,0.0712430636948322,5123.38313504883,2360
0.428,5.01933491856419,0.0174324993702203,10648.3896864006,2361
0.4075,7.04735168799299,0.0318229692099589,8441.68523383605,2362
0.427,5.84011845671984,0.0263283790957762,8274.70394591823,2363
0.3205,3.56483827150214,0.0135067037854856,9123.66166669918,2364
0.4205,5.39181151146859,0.0536796717136935,3788.40094368078,2365
0.1775,4.39189213184955,0.0498657834814381,3112.0955841616,2366
0.431,5.50744453271716,0.0376989332168302,5544.47942406579,2367
0.1255,2.71587613658408,0.1307616134104,723.264746069427,2368
0.412,3.47784844143944,0.0213148611768042,5982.29845098302,2369
0.439,4.50627630059793,0.0139058807762163,11780.0397812971,2370
0.2325,3.79690098202303,0.0443366402079603,3203.64165526504,2371
0.4395,6.44895287453203,0.0588266322314129,4095.91605278107,2372
0.4555,4.7227703719132,0.0104623065102432,16042.5223960531,2373
0.3135,2.76852554950155,0.0152453883866334,6455.05212423614,2374
0.4605,8.52611355438776,0.0165105017525514,19157.0169212211,2375
0.428,6.05629524262681,0.0430986682204925,5227.13235651152,2376
0.414,3.99609672273924,0.0167470140607038,8760.16390529284,2377
0.3735,4.63106300460214,0.0200670266001401,8372.99432105429,2378
0.4345,6.74595207039028,0.0297072767168049,8534.4980942814,2379
0.3575,4.0685184318831,0.018186490310496,8050.62536544681,2380
0.1665,3.3332163420135,0.0300049914670617,3873.00536805563,2381
0.3805,3.61484735175395,0.0133199154989023,9652.01756864099,2382
0.4405,7.35873395570628,0.0303417568538375,9063.86348915846,2383
0.4465,6.117652811982,0.0193598288411354,11764.0535200676,2384
0.4365,4.70125241256435,0.0238627319808162,7238.230870523,2385
0.3205,3.33199224592317,0.0673104517424,1826.44922159154,2386
0.3735,4.44950356783214,0.0187410224298635,8760.30548771923,2387
0.3515,3.71928874590941,0.0406246870423035,3432.76645240282,2388
0.4665,8.66736864302738,0.029050015357935,11342.8495839223,2389
0.4575,4.65229339071714,0.00850179628313052,19128.0712089881,2390
0.3935,5.09121855847575,0.0357848374341795,5344.04332673934,2391
0.32,2.33961115012912,0.0401035872747542,2097.64850913283,2392
0.1395,3.10544729830402,0.0887344898159925,1264.4012073569,2393
0.4535,5.013237188213,0.0182295564684465,10144.4136073523,2394
0.45,6.07527095520406,0.0544141487330195,4208.84422042928,2395
0.4455,4.85356090466523,0.0207954651415111,8592.91535122664,2396
0.4085,5.19959004901503,0.0157152547308383,11984.5419793471,2397
0.433,5.96974873063788,0.0114060096704017,18756.4775441805,2398
0.3845,2.90943228582897,0.0167284544902351,6285.84386047057,2399
0.391,3.30643631234248,0.0779517446479267,1567.55507686682,2400
0.306,4.37855920642642,0.0489648939368646,3302.34854260923,2401
0.4355,4.63648712739371,0.00987175990462066,16655.5233503524,2402
0.4155,3.66612903798623,0.0194480140572382,6901.51882014408,2403
0.3395,4.96422477756893,0.0283369575418118,6427.38688741392,2404
0.311,5.90030416332595,0.0328374061945966,6692.45997937076,2405
0.4505,7.96376231561476,0.067637833792956,4255.94696203427,2406
0.1585,1.46403294836195,0.0171665768617414,2711.05087928702,2407
0.4305,3.31305341115976,0.012834499426217,9222.80182393572,2408
0.432,6.22188659097579,0.0343490046907928,6848.84812926992,2409
0.4515,5.75084968962699,0.0183437924748442,11479.3165428231,2410
0.36,6.17931622727627,0.100041601835375,1961.12775019291,2411
0.4335,4.51048894911855,0.0147970769494711,11010.016711095,2412
0.331,4.27301161568076,0.0364172021609143,4382.38375368522,2413
0.387,5.59046098174473,0.0370769823662792,5515.37131788119,2414
0.444,7.58276013018664,0.0312629348642495,9206.60005566264,2415
0.153,2.26238872043729,0.100910543157643,790.455056692748,2416
0.3415,4.29633062952961,0.0231926126937654,6859.78893102594,2417
0.2445,4.93238307167712,0.0309522823953863,5819.1881178013,2418
0.329,2.29813920468241,0.0197393305700041,4142.45690375875,2419
0.3825,6.61741720771096,0.0526650553706435,4777.78041319084,2420
0.346,6.5357446234515,0.0248242730824883,9866.4669931756,2421
0.184,3.45519474965238,0.0616596842800325,1943.71845231473,2422
0.3025,4.70138003252209,0.0620061637261249,2816.19067817128,2423
0.406,4.74155756429986,0.0261547628161384,6733.41780838143,2424
0.451,4.03893523341958,0.0195599786948693,7518.44332548002,2425
0.4715,12.1197525473135,0.0347990242127324,13339.4282463448,2426
0.1445,2.23856782303639,0.137615773592199,587.565461222954,2427
0.4425,5.14542165428453,0.0327673123388919,5998.8548724355,2428
0.351,4.56657034976155,0.0385349135001504,4321.32949984722,2429
0.4565,5.66939512811595,0.0137621339200043,15214.6493408202,2430
0.3695,4.99612201051835,0.0338058515646618,5509.68036892107,2431
0.4355,5.33059239232294,0.00738061901675887,24778.647212559,2432
0.2065,4.24291023046766,0.0511661150051654,2994.81006249442,2433
0.2335,4.26786221940835,0.0362068947545865,4296.63351885113,2434
0.43,3.98748960130607,0.00948104982360982,14557.0769912803,2435
0.122,1.83770095333502,0.0492038630858905,1307.28902235156,2436
0.197,3.05600635576817,0.0368002410240681,3041.77598337835,2437
0.379,3.74890353085796,0.0153352491585805,8752.03871463255,2438
0.323,5.57691099660256,0.0720391209634521,2754.16158821809,2439
0.14,4.34020978541315,0.0205551160278417,6923.8533085469,2440
0.2235,4.03709563492015,0.0336379574416733,4333.10161638512,2441
0.3965,4.85454157062303,0.0337729378519054,5371.36304523947,2442
0.392,3.534408974753,0.013016040683444,9714.3663799783,2443
0.167,3.56109398017106,0.0429624402638769,2923.9528214099,2444
0.104,2.31992214864342,0.095267811310625,888.746701925552,2445
0.302,4.98091622691929,0.0207049658247881,8766.02688553664,2446
0.35,3.05917175478578,0.0242765535697666,4630.74894211047,2447
0.234,5.51226939138445,0.0264259933831739,7448.85212396753,2448
0.296,3.78827378400729,0.0474874807873409,2894.93437005113,2449
0.43,6.2231209886703,0.026283843858379,8923.52302134045,2450
0.2225,4.4163193818528,0.0433428461524059,3562.51614191166,2451
0.24,2.90945588822203,0.0694401115326345,1521.87903622708,2452
0.472,6.80820987004328,0.0168269270500688,15054.9183169843,2453
0.441,6.63098033095748,0.0215379444757297,11421.8768879964,2454
0.397,7.42784286332612,0.0415430925831905,6764.4234578898,2455
0.262,3.6128983037839,0.11125539130488,1081.79888403343,2456
0.2335,4.63948738843351,0.0323369530711884,5192.63030515402,2457
0.4695,6.08836987272719,0.0103092268593873,21220.7128948245,2458
0.446,5.81657743080737,0.0500887126892068,4389.33189279801,2459
0.4535,5.95973964773305,0.013659557196089,15863.6115082607,2460
0.4625,7.27090385076704,0.0150841209373335,17883.4350533469,2461
0.4585,5.68620057720465,0.0119908730098788,17122.3144868575,2462
0.423,4.46757899386836,0.0695226398761534,2424.5211049247,2463
0.384,4.20816889466132,0.0122396050445455,12125.573813306,2464
0.303,3.81753127650509,0.0588478696289719,2357.84924819964,2465
0.4585,9.65184789789947,0.0405827402246673,8566.24891921332,2466
0.4055,6.96397736474712,0.046279512184662,5503.49015953244,2467
0.431,3.82250775859542,0.0153238430159738,9106.53743968893,2468
0.169,2.53793472501825,0.0255938337000999,3363.85055216325,2469
0.4155,5.31209763384965,0.0155344459661564,12410.975746953,2470
0.425,4.15654950716038,0.00977255886892794,14811.169143051,2471
0.4555,9.5449345893912,0.0457656592249448,7949.02206644408,2472
0.4005,3.19207026496544,0.00884423915541168,12339.4278059173,2473
0.3915,3.53020031566981,0.022105447323029,5902.64450420648,2474
0.4395,4.9793097129619,0.0117214562437477,15126.3831952393,2475
0.3925,3.71636769529692,0.00849357205240111,14833.7193375482,2476
0.4115,3.39900608467305,0.0210534887851045,5773.00510253561,2477
0.277,4.29465924731093,0.0180163479526606,8593.87493914358,2478
0.4055,4.60757579796218,0.0167925062766571,9854.36743681812,2479
0.425,4.80227727368126,0.0250781075161577,7165.2980271027,2480
0.3855,4.14179649262311,0.0107331164732984,13501.553599529,2481
0.2885,3.60272746211542,0.0427811962912342,3084.1904821396,2482
0.36,2.98027571206219,0.022089078458074,4911.35945405488,2483
0.163,3.35140612704621,0.0678658419724963,1808.28589474634,2484
0.2095,2.95306371749514,0.049579658855955,2154.83920645294,2485
0.22,3.42961402906168,0.0869841044897331,1435.74955893525,2486
0.3105,5.95595382532394,0.0247005906148388,8834.12184832455,2487
0.389,4.11116744934452,0.0198497067538928,7573.00231264209,2488
0.412,5.86799452676113,0.0155132836056526,13841.8825385746,2489
0.3615,5.18310952521892,0.0737383315335201,2476.66166571654,2490
0.23,3.7584315802574,0.0837538112269889,1518.78730634229,2491
0.4775,8.38203684559615,0.0549717899913552,5660.88289011077,2492
0.148,3.31764470189679,0.0798534862413831,1453.22493329794,2493
0.4,4.35205866163916,0.0244102466750088,6591.5335837357,2494
0.4225,7.19383860911544,0.0326825729070088,8339.5609713789,2495
0.428,3.89754018139942,0.0154635549036001,9000.29012198806,2496
0.327,5.46719339461016,0.0246421984354673,8086.72479518673,2497
0.447,5.71413597237614,0.0120415342376299,17243.9683897783,2498
0.4605,9.4546291334335,0.0293208562249148,12427.0254085797,2499
0.442,4.97834960868848,0.0171447701412128,10690.5989283932,2500
0.36,5.20716582798387,0.0256127092902106,7490.29628213337,2501
0.2865,4.68585385056311,0.0472052294702333,3670.56800209305,2502
0.172,3.3791868716717,0.0676714222064728,1805.50501358387,2503
0.2895,3.86901007524353,0.0812841497801984,1684.93846586263,2504
0.264,3.82131360242301,0.0311569993525444,4506.43268808999,2505
0.428,4.82155236852901,0.0195454567507291,8930.61958598272,2506
0.382,6.20527906019739,0.0575697686841429,3915.23909288193,2507
0.2805,4.79496729146841,0.0235442241452129,7250.3603925163,2508
0.463,5.08034423910562,0.0188108971326684,9859.54242743722,2509
0.3635,5.41309028154484,0.0240165685769495,8340.42824235425,2510
0.438,7.11443204402333,0.036953332119179,7329.19946728001,2511
0.3905,2.95438730095397,0.0337857063914793,3228.53798453152,2512
0.3825,3.63436585788784,0.0098448234482378,12663.018282279,2513
0.433,4.70853196176193,0.0089171944040032,18266.7473314039,2514
0.3945,5.39056176253321,0.0338524638055301,5977.65396776093,2515
0.372,4.68983509304971,0.0118477944894678,13869.554159312,2516
0.4395,5.18600506881772,0.110190720243839,1334.70868659737,2517
0.444,5.9820011492323,0.0397533233374874,5685.40337846547,2518
0.329,5.48392054008606,0.0345790280671107,5867.06771919606,2519
0.3555,3.4443370166304,0.0453903749507569,2799.36442815279,2520
0.272,1.74296633338962,0.0225042540603253,2707.15852983116,2521
0.2355,3.07327079543632,0.05201783840999,2116.31281163353,2522
0.2805,5.04889804195014,0.035012573193327,5277.97100042287,2523
0.277,2.06531181313371,0.0154684689240425,4652.53586961668,2524
0.3635,4.90460951064138,0.0125427965602456,13773.0354734477,2525
0.3845,4.1942399839254,0.0146849855236772,10253.5001526897,2526
0.249,3.59372535999682,0.102114747750898,1200.05864878993,2527
0.2605,4.3787652077303,0.0324326149485303,4944.37705470903,2528
0.358,3.4921040293167,0.0282618008932858,4530.18798047406,2529
0.4485,5.8003533196045,0.0292545327829556,7552.00110434334,2530
0.222,2.85858263234605,0.114104907071287,861.009118101167,2531
0.4785,6.7617645798755,0.01247293324677,19928.1796492997,2532
0.3555,2.9621939450056,0.0111968092883282,9199.10954273847,2533
0.4275,4.71112299353684,0.0332089864461244,5330.79356445309,2534
0.2425,2.85854523737628,0.0382474074210291,2710.62207681639,2535
0.3115,3.90306866624464,0.0318608976590295,4583.91114088161,2536
0.3885,4.8691445843858,0.0209390795895107,8413.71569359548,2537
0.408,3.62998471392727,0.00952584507316361,13064.5900698897,2538
0.2145,3.1839556170797,0.0829732496969668,1381.32902120574,2539
0.4105,5.37241671709918,0.0279281976747925,7241.00338320083,2540
0.4115,4.98380461151839,0.011399458063917,15439.4859140629,2541
0.252,4.60374381705553,0.0349444002363281,4879.59594205833,2542
0.444,6.38789002349713,0.014760791880424,15577.7739457656,2543
0.224,4.39854912072193,0.0439722921053621,3622.17847937011,2544
0.4245,6.34077218194666,0.0134681885261769,17106.0850408949,2545
0.424,3.38128264372399,0.00820935975117881,14215.8202395033,2546
0.437,4.75098320552678,0.0127921646402609,13405.5232059878,2547
0.2665,4.56247095864883,0.104881137236439,1470.71402463368,2548
0.3655,6.11001194066848,0.0485889768173909,4747.58697691496,2549
0.468,11.8505945980614,0.0535572750641951,8363.57200409533,2550
0.372,2.42915699314918,0.0208853743835711,4193.04350469748,2551
0.1785,3.59061636939626,0.0630771158064229,1968.84809329647,2552
0.239,3.07550399305045,0.0828832300306926,1382.95105898273,2553
0.4135,4.3706623113178,0.0561752005393863,2922.36722587871,2554
0.2835,3.75776182865988,0.0266973030524409,5168.19887838711,2555
0.4685,9.33389942022781,0.0811634791215929,4256.70499351225,2556
0.401,5.01693459700468,0.103331052544261,1691.73602373215,2557
0.346,5.07270292937823,0.114768120081706,1550.33429435026,2558
0.328,4.79472694843215,0.0259720384914559,6762.98847872256,2559
0.4605,10.9215029545691,0.0498705602292495,8386.09270203177,2560
0.1475,3.24593666782167,0.0706209630237447,1711.79531400263,2561
0.1525,2.62974222585665,0.102663707138296,899.986341417651,2562
0.1365,2.60670897644402,0.0677699568420553,1422.75177613627,2563
0.4585,13.8828185187933,0.0511801261240239,10432.7593996838,2564
0.3295,2.90544046286062,0.0215128073714089,4793.92646493016,2565
0.1345,3.33988459259806,0.0757659513537363,1580.86451262991,2566
0.3215,3.11363621234941,0.0641431019936496,1764.69699009527,2567
0.4225,6.06026330327657,0.0354577567982923,6508.28454506127,2568
0.255,5.07064501765252,0.0486824668256666,3859.91093145693,2569
0.251,3.95202535876845,0.013806565848737,9581.43958450242,2570
0.3265,4.95818220033327,0.0371071806766218,4954.47634461982,2571
0.3345,3.76731970869683,0.0545981611402526,2553.2059300698,2572
0.3275,6.65695577638178,0.0553499871545631,4446.7898001152,2573
0.44,5.82102735368765,0.117041399503441,1285.6490402272,2574
0.3245,4.60815385706194,0.0319666270954649,5305.14346378414,2575
0.311,4.96145371420851,0.0153976521132744,11327.4160920188,2576
0.332,4.66979017758499,0.0275932527979549,6238.22549191746,2577
0.398,3.82844556226688,0.0152385269817413,9070.27212853027,2578
0.2195,3.19347240802657,0.040984355562742,2848.12755855092,2579
0.341,3.76462458398501,0.102527637285101,1237.52182307823,2580
0.4315,7.43979575775747,0.0246633151964522,11482.0858865947,2581
0.4125,4.91750517683146,0.110144774785347,1407.67565749195,2582
0.473,6.82604070683308,0.0132370078978496,18936.399655393,2583
0.2975,4.72531100379055,0.0430474251051569,4073.59039122735,2584
0.4255,4.36104556558462,0.0254879638816525,6156.31128550531,2585
0.3635,5.62817502810129,0.0488076997162166,4317.57527147769,2586
0.388,4.76776351542064,0.0322436684408219,5454.78515168862,2587
0.3985,6.49231566169659,0.0302206107065702,8109.53434570205,2588
0.458,9.12016281974141,0.0675237448724888,4714.52353910507,2589
0.4615,4.79519865989848,0.0236606650909793,7574.55661381182,2590
0.414,4.11687090133369,0.0113012025475057,12845.0031172287,2591
0.333,5.95781198647874,0.0816091123686383,2535.31729090027,2592
0.263,2.44312170575857,0.0495614658247874,1807.12363597328,2593
0.416,7.85010256707657,0.0392231168910003,7655.29411743899,2594
0.3645,2.43640416623453,0.0184953301101037,4738.53641095688,2595
0.11,2.55059836178592,0.136560196785953,667.540738581469,2596
0.4545,5.27654641540245,0.0322137676701743,6235.13471580585,2597
0.434,5.74913815116728,0.00852894313113645,23594.8681836503,2598
0.335,3.8999541028563,0.0197783691894755,7221.40966409251,2599
0.354,5.54586495613288,0.0637987645391353,3241.66999166758,2600
0.472,8.9833575394837,0.0697169819344941,4524.86752629256,2601
0.228,3.20052308951956,0.0377785690454399,3076.13119135428,2602
0.163,3.06731830661038,0.112751308009013,946.966693911249,2603
0.435,4.84865331378779,0.00869244551300346,19489.616244469,2604
0.438,4.56462329379149,0.00912747820380879,17570.8566019974,2605
0.222,3.97316701209746,0.0355630032170075,4091.0156680677,2606
0.271,3.52701041921301,0.0523824705110109,2473.05842649765,2607
0.1965,3.01020352076403,0.0577708219300432,1907.03040908118,2608
0.2915,3.99139725642115,0.0265108008882144,5573.23955229696,2609
0.4625,15.0832975578393,0.031436738493028,18273.0812239301,2610
0.3925,6.20708321923339,0.0129477190444873,17104.2595627524,2611
0.3845,2.69426670175129,0.0136049902484592,6907.74094805485,2612
0.2445,3.97991739369527,0.0530042514032666,2686.01725339645,2613
0.446,7.90256257201052,0.0349301831451591,8606.39133903198,2614
0.4515,6.34007659991227,0.0334873951950512,7077.78582727014,2615
0.4005,6.05370249362352,0.0641558625830236,3430.35172567162,2616
0.246,1.63094050404668,0.00890466586637825,5635.03248148487,2617
0.2325,1.64005276822612,0.0151258281833149,3636.25814663193,2618
0.3825,4.2767994566665,0.0113403111699298,13231.458512209,2619
0.436,4.19923386367419,0.00862082776807239,16861.5561464798,2620
0.452,9.61997610238682,0.05019657680702,7313.2799678469,2621
0.31,4.67233011105021,0.0557367041611476,3053.23595790539,2622
0.383,7.04509776635386,0.0626960708449316,4056.08351062779,2623
0.2325,1.72579886174072,0.0166817818843458,3491.41376239018,2624
0.301,4.18527712827463,0.0311135316883855,5001.79264498107,2625
0.4315,8.14903645067552,0.0239522133622432,12809.0783719389,2626
0.428,4.81466521766633,0.00783964755302113,21168.0365836198,2627
0.3075,4.53711149194093,0.0520843553576164,3179.9334049831,2628
0.4005,3.644141265961,0.0145384090192817,9123.55556074979,2629
0.454,6.39994617395465,0.0188636267968842,12379.2964226279,2630
0.429,5.49405578272186,0.0202533682064667,10085.3294116929,2631
0.4075,5.18727374292613,0.0555585574872919,3354.90725286051,2632
0.268,3.8585779052171,0.0504120248294363,2803.56362862817,2633
0.465,5.82357537564089,0.0182633862969034,11817.9700363249,2634
0.466,15.0513267283253,0.0398903460214984,14468.6180607406,2635
0.185,3.77810416714582,0.0775464806234677,1772.8043661223,2636
0.447,7.64005597366523,0.120269208010552,1535.72429641078,2637
0.2005,4.79198083776689,0.0193659129148528,8588.2088835479,2638
0.142,2.14242915817789,0.0954140765157567,793.222141221896,2639
0.354,6.17700728759246,0.0610010748721472,3581.86214329398,2640
0.3205,5.21188278352965,0.0199461470519788,9535.34617906699,2641
0.394,6.13538233603475,0.0299521283548992,7703.6834782768,2642
0.4425,6.61273544946136,0.0241648025131869,10002.8804751303,2643
0.3465,4.17988689496356,0.0110669827906651,12860.8549809163,2644
0.3175,4.66868553583649,0.01388608367836,11816.6779653159,2645
0.224,3.00461893686931,0.0522581178354968,2181.22180303237,2646
0.4635,9.90337744948476,0.0484442371704775,7859.68233051706,2647
0.3605,4.9221440396716,0.015259599616431,11629.648451266,2648
0.4045,5.43277085172462,0.0338204813029014,6036.40377650466,2649
0.295,3.98884952549407,0.0174867111486451,8046.79062308964,2650
0.3735,6.89685926820844,0.0381001927936235,6848.46817362937,2651
0.334,5.6189060564294,0.0597866535051288,3515.32861363547,2652
0.2605,3.82461982667556,0.0695889254687304,1924.99654774966,2653
0.391,5.8096240382572,0.0516054867216421,4230.28717895534,2654
0.1755,3.30142835512069,0.0823813644723853,1480.38141848801,2655
0.311,5.87268037786646,0.0627780624300896,3462.35219149733,2656
0.4375,5.7040077933836,0.0105278752744818,19423.6399930718,2657
0.1115,2.47856540552961,0.0612092288551043,1445.97211697166,2658
0.4485,6.11266426861948,0.00920234339229348,23494.7293024283,2659
0.432,4.12768007542288,0.0103722267181048,14041.6509260812,2660
0.3615,2.58296564996425,0.0233394354458347,4035.33320976,2661
0.3025,4.34400538162128,0.0231776010417361,6784.60991773715,2662
0.46,5.32224309031212,0.0152689594915202,12823.7854962853,2663
0.18,2.0647081022627,0.0325138109402104,2215.11112598553,2664
0.2595,3.58451636661608,0.0561449868322491,2288.3673675045,2665
0.3295,2.39089020820952,0.0144987530518116,5747.20927370201,2666
0.4395,6.21232344225999,0.0294783710046657,7926.37655058501,2667
0.3375,4.14877221554945,0.0510002252540435,3076.11045526151,2668
0.405,5.9905939101655,0.0191093704225354,11707.2335565555,2669
0.4625,9.84629990349692,0.0354572524680574,10424.5175685522,2670
0.361,2.49860657580304,0.0102872669714724,8247.69417614136,2671
0.3635,2.85370072592695,0.00804099687445009,11701.9813265118,2672
0.149,2.54022680268094,0.0373873425146271,2420.79280142394,2673
0.436,3.91267468727374,0.0103363583547277,13351.6016020244,2674
0.418,6.6107573390774,0.0583947852497191,4221.44976894672,2675
0.1685,3.07293391002235,0.0458195668736844,2508.32585992121,2676
0.2245,5.53287620726561,0.0250056357076562,7952.35198138435,2677
0.4315,3.91704342136694,0.0145073134228842,9804.1271284574,2678
0.157,3.81920917800285,0.0727297135093966,1880.00967506733,2679
0.4455,3.59601348577628,0.00809290252196407,15401.3623349717,2680
0.434,3.82821608789007,0.0112124792458535,12030.1166466778,2681
0.4495,6.50523622855897,0.077549453945374,2789.20152525764,2682
0.3815,4.41327147765854,0.0163260641646877,9722.83201701951,2683
0.434,4.04303446206572,0.011836043525295,12228.4990259487,2684
0.445,5.02455223967419,0.0424040686729666,4460.42896360234,2685
