"instance","prevalence","meanMOIvar","meanPTS","inverseSimpsonIndex"
337,0.1955,4.54574670566751,0.0149643914724083,10333.0607381654
338,0.207,3.87322935511675,0.0061377812835838,17583.8864387371
339,0.147,4.22868128318446,0.0206374540865997,6752.59740455838
340,0.373,2.85919319177075,0.00947960156532896,10360.942508187
341,0.2035,3.33239915986527,0.0721499874648738,1671.00481431657
342,0.129,2.32263820929116,0.0588854583829189,1411.65935212402
343,0.4605,6.66320026660704,0.0115550828772859,21025.6630453743
344,0.1465,4.0742893854121,0.0691664368670993,2122.57961479432
345,0.3325,3.31562383215963,0.0159058957445754,7456.7292927751
346,0.306,4.36357978204949,0.00747583495757933,18783.1216850645
347,0.122,5.0549994337874,0.0459969649657515,3869.10562288504
348,0.2795,2.44350481465963,0.018521781613149,4647.36427389489
349,0.2815,2.93594517859019,0.011052119783175,8867.05570970874
350,0.2655,3.25907785648107,0.0114564009444255,9604.46375430274
351,0.338,2.67470871512459,0.0194271600353068,4881.03179358412
352,0.2705,2.79189664441236,0.00882637768769959,10226.9435560878
353,0.275,4.06129480476054,0.00625457311863735,19947.8851307308
354,0.402,3.7066212372184,0.00545601390142058,21645.7129416869
355,0.1795,2.26095752954765,0.0226579000149548,3430.26646419875
356,0.214,4.10192575836233,0.00830040071306125,14858.8545290221
357,0.2055,3.14428406472672,0.00881057203391616,10899.8428613568
358,0.1185,2.47283595800601,0.0206515750073587,3807.43514789742
359,0.1485,4.09982964704856,0.0122878545054622,10224.7933563504
360,0.259,3.25109048419975,0.0107611774928467,9931.53774379729
361,0.1815,3.69147110306835,0.0190949978381487,6588.4443236677
362,0.129,2.2193357514884,0.0672381251570802,1166.64120513348
363,0.4085,4.02966989990231,0.00593177939061207,22337.3675248663
364,0.396,4.80378260412173,0.0184954614845318,9596.88041497313
365,0.155,3.13619625370539,0.0604869437936857,1833.64967921509
366,0.198,3.55846304841635,0.00798020250854265,13316.6834495203
367,0.182,3.48008785339822,0.0308509017368885,3932.5009485669
368,0.1995,2.55760784810052,0.0145971787822953,5878.47312947773
369,0.401,3.44104034200207,0.00427033557228295,24230.1460678783
370,0.2135,4.06985476022789,0.00774272438085897,15844.8502880649
371,0.0685,2.03198695940463,0.0449017627903814,1491.43609055868
372,0.248,2.10743044456732,0.0124262947189355,5597.81828920254
373,0.133,5.11106246671243,0.0212835703315527,7906.52446379341
374,0.2745,4.51779381241981,0.0134021924116725,11719.3041011306
375,0.3485,3.41139489623945,0.0538512119921805,2368.02748362428
376,0.3505,3.53059717073136,0.0134470482082794,9351.3486076387
377,0.1945,3.35382799430944,0.0297491089255094,4079.16955083344
378,0.2045,2.60127772501964,0.0173038979276956,5172.7762544119
379,0.2955,3.78642899410964,0.0608998719653984,2336.02244932568
380,0.3625,4.07802050625689,0.00703427330736034,19144.3404363144
381,0.181,2.90969620504614,0.0117022218156455,7676.08787050662
382,0.262,4.42125436097431,0.00573356650372222,22841.6459061835
383,0.1835,2.52964293150588,0.0162005466944382,5284.69760458035
384,0.398,2.93256393860256,0.00568735848177631,16429.255583533
385,0.278,2.69876687422223,0.0164633221186031,5700.85326615556
386,0.35,3.78752014386595,0.0383878267327207,3551.12058940171
387,0.225,5.12030585664834,0.0109532785472217,15429.3245802298
388,0.311,2.6544609415629,0.0105029039220498,8475.23625215332
389,0.2145,1.73826764129728,0.0365617514157855,1689.40753597095
390,0.1295,2.69314117637842,0.090119380844842,1058.33697983078
391,0.2315,3.61485886165918,0.011834622567082,10116.7704381796
392,0.142,2.17290764890195,0.0807211038447909,988.584634358761
393,0.2875,3.93668133216783,0.00788313976618761,16152.3875170747
394,0.3065,1.86872293876808,0.0266828450824949,2475.24845987729
395,0.182,2.73114148710894,0.0683645249884805,1457.27404317499
396,0.206,2.40158693196224,0.00855928641664442,8519.87205742896
397,0.307,5.04077018886008,0.0287574496609358,6500.58772789921
398,0.2965,3.88575693562785,0.00711989424245419,17325.0141065803
399,0.171,6.02959594103366,0.0352831233601181,6163.40253240942
400,0.122,4.7587180160179,0.0554653588162878,3046.7615768596
401,0.3385,4.78967068476219,0.00759878761260161,20952.8834116891
402,0.293,2.54131892951735,0.00536137911852164,13915.6151210698
403,0.237,3.19270205843767,0.00749287511630991,12992.5651898926
404,0.225,3.23038745083503,0.0205870910455404,5541.20611064653
405,0.2445,2.84326732260543,0.0068922578465472,12225.2389328684
406,0.3205,4.66282715768997,0.019747869255631,8940.13297800066
407,0.3895,2.76326277334273,0.0181468380214704,5499.81604756326
408,0.1495,2.80065600909202,0.0342612634633706,2899.82176280048
409,0.4335,4.62352974415711,0.00663003768081535,23439.0201618815
410,0.201,5.51882582318105,0.0346261535476551,5736.64776941279
411,0.2655,1.82810810488457,0.00645790340953538,8260.5564969502
412,0.233,2.39385555798969,0.0113899376783598,6821.35988144308
413,0.2365,5.9168485820992,0.00855085645085208,21980.915975987
414,0.3365,4.73329118785673,0.0104678620041834,15535.8291801229
415,0.3425,3.41127226133658,0.00992295338363855,11860.723132282
416,0.347,2.16165702851882,0.0112996570514338,6559.36580876105
417,0.286,1.97562562336721,0.008532057996298,7376.04069319335
418,0.2545,4.42225463348481,0.0107967217413229,13744.4919818666
419,0.21,2.36076889523333,0.0640170618670308,1327.24639460877
420,0.1675,1.77905117780323,0.0325932375417613,1939.25430615202
421,0.231,2.70533218258871,0.0617501594814172,1596.35700248609
422,0.2065,1.71809223734005,0.062639461052492,923.565290129436
423,0.379,3.31315326461421,0.011823925231851,9894.81451952388
424,0.1495,3.57619862363582,0.0201839223163764,5810.74270927376
425,0.29,3.20863888908059,0.0143443488839011,7803.92876653093
426,0.322,2.53227439930962,0.00646405522497386,12108.5550646096
427,0.358,3.83524712880285,0.0174464836273644,7849.92594174541
428,0.176,3.87970641092946,0.0108501124877189,11109.0563246328
429,0.302,3.88740642092863,0.0297135308849712,4588.21116606179
430,0.3545,3.20544598824082,0.0118744669880903,9464.04608243864
431,0.3075,3.83069681640954,0.0206034704337123,6514.76393547048
432,0.1745,2.65750420239179,0.0408893275589888,2269.75440567592
433,0.1475,3.18085662522824,0.0507336710692894,2088.98900542081
434,0.0935,6.9418461277288,0.0365412939884359,6411.013537538
435,0.3065,4.06262441401747,0.0091525493397301,14811.7366701217
436,0.2975,6.04666868949616,0.0212621704626359,10713.2060330586
437,0.2515,1.76248083660613,0.0177521278235985,3440.34418143942
438,0.27,4.17110590417031,0.0150413425189329,9576.08456759073
439,0.2355,7.43158517719008,0.0237856714345935,11419.4548173094
440,0.2215,2.81720309552347,0.0106410700173398,8409.9278560058
441,0.2565,4.25108162099813,0.00926628005946581,15041.9071807795
442,0.245,1.74857766933746,0.00620961630118426,8094.02775906212
